Id,List_Name,API_link,pro_Url,List_Price,List_image,Brand,Name,longDescription,subTitle,shortDiscription,SKU,Usage,keys_feature,Pro_Details
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,batman-collection-bundle,Batman Bundle,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/batman-collection-bundle/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/batman-collection-bundle,154.99,https://coty.scene7.com/is/image/cotyemea/KJC_HALLOWEEN_BATMAN_22_CP_Collection_03_WS?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,kris-collection-es-pressed-powder-palette-kc598,Kris Collection Pressed Powder Palette,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-es-pressed-powder-palette-kc598/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-es-pressed-powder-palette-kc598,33.99,https://coty.scene7.com/is/image/cotyemea/KJC_KRIS_22_PRESSED_POWDER_PALETTE_ProductandPack?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,kris-collection-lip-crayon-kc600,Kris Collection Lip Crayon Set,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-lip-crayon/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-lip-crayon,35.99,https://coty.scene7.com/is/image/cotyemea/KJC_KRIS_22_LIP_CRAYON_SET_ProductandPack_V2?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,kris-collection-blush-highlighter-duo-kc599,Kris Collection Powder Blush & Highlighter Cheek Duo,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-blush-highlighter-duo-kc599/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/kris-collection-blush-highlighter-duo-kc599,32.99,https://coty.scene7.com/is/image/cotyemea/KJC_KRIS_22_POWDER_BLUSH_HIGHLIGHTER_CHEEK_DUO_ProductandPack_V2?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,lip-blush-kit-kc550,Category Is Lips Lip Blush Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc550/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc550,31.99,https://coty.scene7.com/is/image/cotyemea/KJC_LBLK_22_Lip Close Ups_Category Is Lips_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,lip-blush-kit-kc553,Booked and Busy Lip Blush Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc553/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc553,31.99,https://coty.scene7.com/is/image/cotyemea/KJC_LBLK_22_Lip Close Ups_Booked And Busy_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,lip-blush-kit-kc552,Can't Talk RN Lip Blush Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc552/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/lip-blush-kit-kc552,31.99,https://coty.scene7.com/is/image/cotyemea/KJC_LBLK_22_Lip Close Ups_Can_t Talk RN_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,birthday-lip-crayon-set-kc603,Birthday Lip Crayon Set,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/birthday-lip-crayon-set/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/birthday-lip-crayon-set,27.99,https://coty.scene7.com/is/image/cotyemea/KJC_BDAY_22_LIP_CRAYON_SET_Open_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,birthday-lip-crayon-set-kc603,Birthday Lip Crayon Set,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/birthday-lip-crayon-set/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/birthday-lip-crayon-set,27.99,https://coty.scene7.com/is/image/cotyemea/KJC_BDAY_22_LIP_CRAYON_SET_Open_02?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-liquid-lipstick-kc565,A MOMENT MATTE LIQUID LIPSTICK,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc565/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-liquid-lipstick-kc565,20.99,https://coty.scene7.com/is/image/cotyemea/KJC_MLL_22_Lip Close Ups_A Moment_02?$SQUARE-575x575-2X$,kylie-cosmetics
